variant,split,image_id,source_image,image,label,blur_parameters
gaussian_blur,val,img_8aef823173ed2d4dcef3,valid/images/IMG-20240216-WA0043_jpg.rf.7jk2Vlz123rJLixDY6JH.jpg,detector_data/gaussian_blur/val/images/img_8aef823173ed2d4dcef3.png,detector_data/gaussian_blur/val/labels/img_8aef823173ed2d4dcef3.txt,"{""defocus_radius_px"": 9, ""gaussian_sigma_px"": 4.556444060104072, ""motion_angle_deg"": 27.227301187847736, ""motion_length_px"": 19}"
clean,val,img_f7b442dcd261df19d207,valid/images/IMG-20240216-WA0060_jpg.rf.qi76RLt8fjuysf80huwR.jpg,detector_data/clean/val/images/img_f7b442dcd261df19d207.png,detector_data/clean/val/labels/img_f7b442dcd261df19d207.txt,{}
motion_blur,val,img_f7b442dcd261df19d207,valid/images/IMG-20240216-WA0060_jpg.rf.qi76RLt8fjuysf80huwR.jpg,detector_data/motion_blur/val/images/img_f7b442dcd261df19d207.png,detector_data/motion_blur/val/labels/img_f7b442dcd261df19d207.txt,"{""defocus_radius_px"": 11, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 130.6854277798474, ""motion_length_px"": 21}"
defocus_blur,val,img_f7b442dcd261df19d207,valid/images/IMG-20240216-WA0060_jpg.rf.qi76RLt8fjuysf80huwR.jpg,detector_data/defocus_blur/val/images/img_f7b442dcd261df19d207.png,detector_data/defocus_blur/val/labels/img_f7b442dcd261df19d207.txt,"{""defocus_radius_px"": 11, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 130.6854277798474, ""motion_length_px"": 21}"
gaussian_blur,val,img_f7b442dcd261df19d207,valid/images/IMG-20240216-WA0060_jpg.rf.qi76RLt8fjuysf80huwR.jpg,detector_data/gaussian_blur/val/images/img_f7b442dcd261df19d207.png,detector_data/gaussian_blur/val/labels/img_f7b442dcd261df19d207.txt,"{""defocus_radius_px"": 11, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 130.6854277798474, ""motion_length_px"": 21}"
clean,val,img_9c840cc94bcae542dda0,valid/images/IMG-20240216-WA0073_jpg.rf.OPqeJd13UC5QH6uV8VOi.jpg,detector_data/clean/val/images/img_9c840cc94bcae542dda0.png,detector_data/clean/val/labels/img_9c840cc94bcae542dda0.txt,{}
motion_blur,val,img_9c840cc94bcae542dda0,valid/images/IMG-20240216-WA0073_jpg.rf.OPqeJd13UC5QH6uV8VOi.jpg,detector_data/motion_blur/val/images/img_9c840cc94bcae542dda0.png,detector_data/motion_blur/val/labels/img_9c840cc94bcae542dda0.txt,"{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 5.850937852053872, ""motion_angle_deg"": 101.0581028352529, ""motion_length_px"": 17}"
defocus_blur,val,img_9c840cc94bcae542dda0,valid/images/IMG-20240216-WA0073_jpg.rf.OPqeJd13UC5QH6uV8VOi.jpg,detector_data/defocus_blur/val/images/img_9c840cc94bcae542dda0.png,detector_data/defocus_blur/val/labels/img_9c840cc94bcae542dda0.txt,"{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 5.850937852053872, ""motion_angle_deg"": 101.0581028352529, ""motion_length_px"": 17}"
gaussian_blur,val,img_9c840cc94bcae542dda0,valid/images/IMG-20240216-WA0073_jpg.rf.OPqeJd13UC5QH6uV8VOi.jpg,detector_data/gaussian_blur/val/images/img_9c840cc94bcae542dda0.png,detector_data/gaussian_blur/val/labels/img_9c840cc94bcae542dda0.txt,"{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 5.850937852053872, ""motion_angle_deg"": 101.0581028352529, ""motion_length_px"": 17}"
clean,val,img_6b2efdf6bdadd7a6e6e2,valid/images/IMG-20240216-WA0107_jpg.rf.MnBsdHJWcBhJ1Xhz9YdQ.jpg,detector_data/clean/val/images/img_6b2efdf6bdadd7a6e6e2.png,detector_data/clean/val/labels/img_6b2efdf6bdadd7a6e6e2.txt,{}
motion_blur,val,img_6b2efdf6bdadd7a6e6e2,valid/images/IMG-20240216-WA0107_jpg.rf.MnBsdHJWcBhJ1Xhz9YdQ.jpg,detector_data/motion_blur/val/images/img_6b2efdf6bdadd7a6e6e2.png,detector_data/motion_blur/val/labels/img_6b2efdf6bdadd7a6e6e2.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 3.9010490560266775, ""motion_length_px"": 43}"
defocus_blur,val,img_6b2efdf6bdadd7a6e6e2,valid/images/IMG-20240216-WA0107_jpg.rf.MnBsdHJWcBhJ1Xhz9YdQ.jpg,detector_data/defocus_blur/val/images/img_6b2efdf6bdadd7a6e6e2.png,detector_data/defocus_blur/val/labels/img_6b2efdf6bdadd7a6e6e2.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 3.9010490560266775, ""motion_length_px"": 43}"
gaussian_blur,val,img_6b2efdf6bdadd7a6e6e2,valid/images/IMG-20240216-WA0107_jpg.rf.MnBsdHJWcBhJ1Xhz9YdQ.jpg,detector_data/gaussian_blur/val/images/img_6b2efdf6bdadd7a6e6e2.png,detector_data/gaussian_blur/val/labels/img_6b2efdf6bdadd7a6e6e2.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 3.9010490560266775, ""motion_length_px"": 43}"
clean,val,img_7029bfa798ca2ff7a643,valid/images/IMG-20240216-WA0115_jpg.rf.g7GL1a8tsEp2Zn8sWyOb.jpg,detector_data/clean/val/images/img_7029bfa798ca2ff7a643.png,detector_data/clean/val/labels/img_7029bfa798ca2ff7a643.txt,{}
motion_blur,val,img_7029bfa798ca2ff7a643,valid/images/IMG-20240216-WA0115_jpg.rf.g7GL1a8tsEp2Zn8sWyOb.jpg,detector_data/motion_blur/val/images/img_7029bfa798ca2ff7a643.png,detector_data/motion_blur/val/labels/img_7029bfa798ca2ff7a643.txt,"{""defocus_radius_px"": 9, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 102.62941508014498, ""motion_length_px"": 31}"
defocus_blur,val,img_7029bfa798ca2ff7a643,valid/images/IMG-20240216-WA0115_jpg.rf.g7GL1a8tsEp2Zn8sWyOb.jpg,detector_data/defocus_blur/val/images/img_7029bfa798ca2ff7a643.png,detector_data/defocus_blur/val/labels/img_7029bfa798ca2ff7a643.txt,"{""defocus_radius_px"": 9, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 102.62941508014498, ""motion_length_px"": 31}"
gaussian_blur,val,img_7029bfa798ca2ff7a643,valid/images/IMG-20240216-WA0115_jpg.rf.g7GL1a8tsEp2Zn8sWyOb.jpg,detector_data/gaussian_blur/val/images/img_7029bfa798ca2ff7a643.png,detector_data/gaussian_blur/val/labels/img_7029bfa798ca2ff7a643.txt,"{""defocus_radius_px"": 9, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 102.62941508014498, ""motion_length_px"": 31}"
clean,val,img_fe7521ce81ec60ca85ad,valid/images/IMG-20240216-WA0118_jpg.rf.uRhSKcuIwz12dBOxDrsR.jpg,detector_data/clean/val/images/img_fe7521ce81ec60ca85ad.png,detector_data/clean/val/labels/img_fe7521ce81ec60ca85ad.txt,{}
motion_blur,val,img_fe7521ce81ec60ca85ad,valid/images/IMG-20240216-WA0118_jpg.rf.uRhSKcuIwz12dBOxDrsR.jpg,detector_data/motion_blur/val/images/img_fe7521ce81ec60ca85ad.png,detector_data/motion_blur/val/labels/img_fe7521ce81ec60ca85ad.txt,"{""defocus_radius_px"": 16, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 120.90356314436643, ""motion_length_px"": 43}"
defocus_blur,val,img_fe7521ce81ec60ca85ad,valid/images/IMG-20240216-WA0118_jpg.rf.uRhSKcuIwz12dBOxDrsR.jpg,detector_data/defocus_blur/val/images/img_fe7521ce81ec60ca85ad.png,detector_data/defocus_blur/val/labels/img_fe7521ce81ec60ca85ad.txt,"{""defocus_radius_px"": 16, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 120.90356314436643, ""motion_length_px"": 43}"
gaussian_blur,val,img_fe7521ce81ec60ca85ad,valid/images/IMG-20240216-WA0118_jpg.rf.uRhSKcuIwz12dBOxDrsR.jpg,detector_data/gaussian_blur/val/images/img_fe7521ce81ec60ca85ad.png,detector_data/gaussian_blur/val/labels/img_fe7521ce81ec60ca85ad.txt,"{""defocus_radius_px"": 16, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 120.90356314436643, ""motion_length_px"": 43}"
clean,val,img_4642ea40225766539dfc,valid/images/IMG-20240216-WA0123_jpg.rf.7V2Egxl3exFRnVYdx3CW.jpg,detector_data/clean/val/images/img_4642ea40225766539dfc.png,detector_data/clean/val/labels/img_4642ea40225766539dfc.txt,{}
motion_blur,val,img_4642ea40225766539dfc,valid/images/IMG-20240216-WA0123_jpg.rf.7V2Egxl3exFRnVYdx3CW.jpg,detector_data/motion_blur/val/images/img_4642ea40225766539dfc.png,detector_data/motion_blur/val/labels/img_4642ea40225766539dfc.txt,"{""defocus_radius_px"": 12, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 94.44700280844906, ""motion_length_px"": 37}"
defocus_blur,val,img_4642ea40225766539dfc,valid/images/IMG-20240216-WA0123_jpg.rf.7V2Egxl3exFRnVYdx3CW.jpg,detector_data/defocus_blur/val/images/img_4642ea40225766539dfc.png,detector_data/defocus_blur/val/labels/img_4642ea40225766539dfc.txt,"{""defocus_radius_px"": 12, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 94.44700280844906, ""motion_length_px"": 37}"
gaussian_blur,val,img_4642ea40225766539dfc,valid/images/IMG-20240216-WA0123_jpg.rf.7V2Egxl3exFRnVYdx3CW.jpg,detector_data/gaussian_blur/val/images/img_4642ea40225766539dfc.png,detector_data/gaussian_blur/val/labels/img_4642ea40225766539dfc.txt,"{""defocus_radius_px"": 12, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 94.44700280844906, ""motion_length_px"": 37}"
clean,val,img_7d49218ed3020f09ed0f,valid/images/IMG-20240216-WA0124_jpg.rf.4TeDo55tNGPJ5DOxIeT6.jpg,detector_data/clean/val/images/img_7d49218ed3020f09ed0f.png,detector_data/clean/val/labels/img_7d49218ed3020f09ed0f.txt,{}
motion_blur,val,img_7d49218ed3020f09ed0f,valid/images/IMG-20240216-WA0124_jpg.rf.4TeDo55tNGPJ5DOxIeT6.jpg,detector_data/motion_blur/val/images/img_7d49218ed3020f09ed0f.png,detector_data/motion_blur/val/labels/img_7d49218ed3020f09ed0f.txt,"{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 83.02269484390469, ""motion_length_px"": 19}"
defocus_blur,val,img_7d49218ed3020f09ed0f,valid/images/IMG-20240216-WA0124_jpg.rf.4TeDo55tNGPJ5DOxIeT6.jpg,detector_data/defocus_blur/val/images/img_7d49218ed3020f09ed0f.png,detector_data/defocus_blur/val/labels/img_7d49218ed3020f09ed0f.txt,"{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 83.02269484390469, ""motion_length_px"": 19}"
gaussian_blur,val,img_7d49218ed3020f09ed0f,valid/images/IMG-20240216-WA0124_jpg.rf.4TeDo55tNGPJ5DOxIeT6.jpg,detector_data/gaussian_blur/val/images/img_7d49218ed3020f09ed0f.png,detector_data/gaussian_blur/val/labels/img_7d49218ed3020f09ed0f.txt,"{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 83.02269484390469, ""motion_length_px"": 19}"
clean,val,img_3503536a5ce355164c80,valid/images/IMG-20240216-WA0129_jpg.rf.bExtIEFlPHtbXN2dqFtX.jpg,detector_data/clean/val/images/img_3503536a5ce355164c80.png,detector_data/clean/val/labels/img_3503536a5ce355164c80.txt,{}
motion_blur,val,img_3503536a5ce355164c80,valid/images/IMG-20240216-WA0129_jpg.rf.bExtIEFlPHtbXN2dqFtX.jpg,detector_data/motion_blur/val/images/img_3503536a5ce355164c80.png,detector_data/motion_blur/val/labels/img_3503536a5ce355164c80.txt,"{""defocus_radius_px"": 9, ""gaussian_sigma_px"": 6.637124707560827, ""motion_angle_deg"": 17.683455371726684, ""motion_length_px"": 25}"
defocus_blur,val,img_3503536a5ce355164c80,valid/images/IMG-20240216-WA0129_jpg.rf.bExtIEFlPHtbXN2dqFtX.jpg,detector_data/defocus_blur/val/images/img_3503536a5ce355164c80.png,detector_data/defocus_blur/val/labels/img_3503536a5ce355164c80.txt,"{""defocus_radius_px"": 9, ""gaussian_sigma_px"": 6.637124707560827, ""motion_angle_deg"": 17.683455371726684, ""motion_length_px"": 25}"
gaussian_blur,val,img_3503536a5ce355164c80,valid/images/IMG-20240216-WA0129_jpg.rf.bExtIEFlPHtbXN2dqFtX.jpg,detector_data/gaussian_blur/val/images/img_3503536a5ce355164c80.png,detector_data/gaussian_blur/val/labels/img_3503536a5ce355164c80.txt,"{""defocus_radius_px"": 9, ""gaussian_sigma_px"": 6.637124707560827, ""motion_angle_deg"": 17.683455371726684, ""motion_length_px"": 25}"
clean,val,img_eea13d5982c0c60fcda1,valid/images/IMG-20240218-WA0002_jpg.rf.1bOAZns4hX5sl34ftlOR.jpg,detector_data/clean/val/images/img_eea13d5982c0c60fcda1.png,detector_data/clean/val/labels/img_eea13d5982c0c60fcda1.txt,{}
motion_blur,val,img_eea13d5982c0c60fcda1,valid/images/IMG-20240218-WA0002_jpg.rf.1bOAZns4hX5sl34ftlOR.jpg,detector_data/motion_blur/val/images/img_eea13d5982c0c60fcda1.png,detector_data/motion_blur/val/labels/img_eea13d5982c0c60fcda1.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 3.626877415975245, ""motion_angle_deg"": 78.46108630808365, ""motion_length_px"": 7}"
defocus_blur,val,img_eea13d5982c0c60fcda1,valid/images/IMG-20240218-WA0002_jpg.rf.1bOAZns4hX5sl34ftlOR.jpg,detector_data/defocus_blur/val/images/img_eea13d5982c0c60fcda1.png,detector_data/defocus_blur/val/labels/img_eea13d5982c0c60fcda1.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 3.626877415975245, ""motion_angle_deg"": 78.46108630808365, ""motion_length_px"": 7}"
gaussian_blur,val,img_eea13d5982c0c60fcda1,valid/images/IMG-20240218-WA0002_jpg.rf.1bOAZns4hX5sl34ftlOR.jpg,detector_data/gaussian_blur/val/images/img_eea13d5982c0c60fcda1.png,detector_data/gaussian_blur/val/labels/img_eea13d5982c0c60fcda1.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 3.626877415975245, ""motion_angle_deg"": 78.46108630808365, ""motion_length_px"": 7}"
clean,val,img_4b0af9feef73d91bcd25,valid/images/IMG-20240218-WA0007_jpg.rf.z9HokovIlPsfnTJEfEjP.jpg,detector_data/clean/val/images/img_4b0af9feef73d91bcd25.png,detector_data/clean/val/labels/img_4b0af9feef73d91bcd25.txt,{}
motion_blur,val,img_4b0af9feef73d91bcd25,valid/images/IMG-20240218-WA0007_jpg.rf.z9HokovIlPsfnTJEfEjP.jpg,detector_data/motion_blur/val/images/img_4b0af9feef73d91bcd25.png,detector_data/motion_blur/val/labels/img_4b0af9feef73d91bcd25.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 101.02103780910818, ""motion_length_px"": 7}"
defocus_blur,val,img_4b0af9feef73d91bcd25,valid/images/IMG-20240218-WA0007_jpg.rf.z9HokovIlPsfnTJEfEjP.jpg,detector_data/defocus_blur/val/images/img_4b0af9feef73d91bcd25.png,detector_data/defocus_blur/val/labels/img_4b0af9feef73d91bcd25.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 101.02103780910818, ""motion_length_px"": 7}"
gaussian_blur,val,img_4b0af9feef73d91bcd25,valid/images/IMG-20240218-WA0007_jpg.rf.z9HokovIlPsfnTJEfEjP.jpg,detector_data/gaussian_blur/val/images/img_4b0af9feef73d91bcd25.png,detector_data/gaussian_blur/val/labels/img_4b0af9feef73d91bcd25.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 101.02103780910818, ""motion_length_px"": 7}"
clean,val,img_e765b99fde5b84d65bbc,valid/images/IMG-20240218-WA0009_jpg.rf.PxchHnPBiN5rteS45Gjf.jpg,detector_data/clean/val/images/img_e765b99fde5b84d65bbc.png,detector_data/clean/val/labels/img_e765b99fde5b84d65bbc.txt,{}
motion_blur,val,img_e765b99fde5b84d65bbc,valid/images/IMG-20240218-WA0009_jpg.rf.PxchHnPBiN5rteS45Gjf.jpg,detector_data/motion_blur/val/images/img_e765b99fde5b84d65bbc.png,detector_data/motion_blur/val/labels/img_e765b99fde5b84d65bbc.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.2023837159031356, ""motion_angle_deg"": 74.75770883502312, ""motion_length_px"": 9}"
defocus_blur,val,img_e765b99fde5b84d65bbc,valid/images/IMG-20240218-WA0009_jpg.rf.PxchHnPBiN5rteS45Gjf.jpg,detector_data/defocus_blur/val/images/img_e765b99fde5b84d65bbc.png,detector_data/defocus_blur/val/labels/img_e765b99fde5b84d65bbc.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.2023837159031356, ""motion_angle_deg"": 74.75770883502312, ""motion_length_px"": 9}"
gaussian_blur,val,img_e765b99fde5b84d65bbc,valid/images/IMG-20240218-WA0009_jpg.rf.PxchHnPBiN5rteS45Gjf.jpg,detector_data/gaussian_blur/val/images/img_e765b99fde5b84d65bbc.png,detector_data/gaussian_blur/val/labels/img_e765b99fde5b84d65bbc.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.2023837159031356, ""motion_angle_deg"": 74.75770883502312, ""motion_length_px"": 9}"
clean,val,img_faadbc7ac3db95787edd,valid/images/IMG-20240218-WA0014_jpg.rf.pIM8SmhmslxRMfSt7McV.jpg,detector_data/clean/val/images/img_faadbc7ac3db95787edd.png,detector_data/clean/val/labels/img_faadbc7ac3db95787edd.txt,{}
motion_blur,val,img_faadbc7ac3db95787edd,valid/images/IMG-20240218-WA0014_jpg.rf.pIM8SmhmslxRMfSt7McV.jpg,detector_data/motion_blur/val/images/img_faadbc7ac3db95787edd.png,detector_data/motion_blur/val/labels/img_faadbc7ac3db95787edd.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.634972729359401, ""motion_angle_deg"": 103.84670608058109, ""motion_length_px"": 9}"
defocus_blur,val,img_faadbc7ac3db95787edd,valid/images/IMG-20240218-WA0014_jpg.rf.pIM8SmhmslxRMfSt7McV.jpg,detector_data/defocus_blur/val/images/img_faadbc7ac3db95787edd.png,detector_data/defocus_blur/val/labels/img_faadbc7ac3db95787edd.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.634972729359401, ""motion_angle_deg"": 103.84670608058109, ""motion_length_px"": 9}"
gaussian_blur,val,img_faadbc7ac3db95787edd,valid/images/IMG-20240218-WA0014_jpg.rf.pIM8SmhmslxRMfSt7McV.jpg,detector_data/gaussian_blur/val/images/img_faadbc7ac3db95787edd.png,detector_data/gaussian_blur/val/labels/img_faadbc7ac3db95787edd.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.634972729359401, ""motion_angle_deg"": 103.84670608058109, ""motion_length_px"": 9}"
clean,val,img_de11f6868dbff2bd2835,valid/images/IMG-20240218-WA0018_jpg.rf.h2BrUWVb3edImkysM2d5.jpg,detector_data/clean/val/images/img_de11f6868dbff2bd2835.png,detector_data/clean/val/labels/img_de11f6868dbff2bd2835.txt,{}
motion_blur,val,img_de11f6868dbff2bd2835,valid/images/IMG-20240218-WA0018_jpg.rf.h2BrUWVb3edImkysM2d5.jpg,detector_data/motion_blur/val/images/img_de11f6868dbff2bd2835.png,detector_data/motion_blur/val/labels/img_de11f6868dbff2bd2835.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 59.3423139516624, ""motion_length_px"": 7}"
defocus_blur,val,img_de11f6868dbff2bd2835,valid/images/IMG-20240218-WA0018_jpg.rf.h2BrUWVb3edImkysM2d5.jpg,detector_data/defocus_blur/val/images/img_de11f6868dbff2bd2835.png,detector_data/defocus_blur/val/labels/img_de11f6868dbff2bd2835.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 59.3423139516624, ""motion_length_px"": 7}"
gaussian_blur,val,img_de11f6868dbff2bd2835,valid/images/IMG-20240218-WA0018_jpg.rf.h2BrUWVb3edImkysM2d5.jpg,detector_data/gaussian_blur/val/images/img_de11f6868dbff2bd2835.png,detector_data/gaussian_blur/val/labels/img_de11f6868dbff2bd2835.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 59.3423139516624, ""motion_length_px"": 7}"
clean,val,img_bda47ec2855c10b6a772,valid/images/IMG-20240218-WA0019_jpg.rf.DTnF3pVccwhBQ6Z0mRpS.jpg,detector_data/clean/val/images/img_bda47ec2855c10b6a772.png,detector_data/clean/val/labels/img_bda47ec2855c10b6a772.txt,{}
motion_blur,val,img_bda47ec2855c10b6a772,valid/images/IMG-20240218-WA0019_jpg.rf.DTnF3pVccwhBQ6Z0mRpS.jpg,detector_data/motion_blur/val/images/img_bda47ec2855c10b6a772.png,detector_data/motion_blur/val/labels/img_bda47ec2855c10b6a772.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.5220548268738536, ""motion_angle_deg"": 37.65634557829921, ""motion_length_px"": 7}"
defocus_blur,val,img_bda47ec2855c10b6a772,valid/images/IMG-20240218-WA0019_jpg.rf.DTnF3pVccwhBQ6Z0mRpS.jpg,detector_data/defocus_blur/val/images/img_bda47ec2855c10b6a772.png,detector_data/defocus_blur/val/labels/img_bda47ec2855c10b6a772.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.5220548268738536, ""motion_angle_deg"": 37.65634557829921, ""motion_length_px"": 7}"
gaussian_blur,val,img_bda47ec2855c10b6a772,valid/images/IMG-20240218-WA0019_jpg.rf.DTnF3pVccwhBQ6Z0mRpS.jpg,detector_data/gaussian_blur/val/images/img_bda47ec2855c10b6a772.png,detector_data/gaussian_blur/val/labels/img_bda47ec2855c10b6a772.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.5220548268738536, ""motion_angle_deg"": 37.65634557829921, ""motion_length_px"": 7}"
clean,val,img_6a0603f43cb3fca55b7e,valid/images/IMG-20240218-WA0022_jpg.rf.Tj7Dv3xO250qLPy10gow.jpg,detector_data/clean/val/images/img_6a0603f43cb3fca55b7e.png,detector_data/clean/val/labels/img_6a0603f43cb3fca55b7e.txt,{}
motion_blur,val,img_6a0603f43cb3fca55b7e,valid/images/IMG-20240218-WA0022_jpg.rf.Tj7Dv3xO250qLPy10gow.jpg,detector_data/motion_blur/val/images/img_6a0603f43cb3fca55b7e.png,detector_data/motion_blur/val/labels/img_6a0603f43cb3fca55b7e.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.0570899320713867, ""motion_angle_deg"": 19.408215729293595, ""motion_length_px"": 7}"
defocus_blur,val,img_6a0603f43cb3fca55b7e,valid/images/IMG-20240218-WA0022_jpg.rf.Tj7Dv3xO250qLPy10gow.jpg,detector_data/defocus_blur/val/images/img_6a0603f43cb3fca55b7e.png,detector_data/defocus_blur/val/labels/img_6a0603f43cb3fca55b7e.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.0570899320713867, ""motion_angle_deg"": 19.408215729293595, ""motion_length_px"": 7}"
gaussian_blur,val,img_6a0603f43cb3fca55b7e,valid/images/IMG-20240218-WA0022_jpg.rf.Tj7Dv3xO250qLPy10gow.jpg,detector_data/gaussian_blur/val/images/img_6a0603f43cb3fca55b7e.png,detector_data/gaussian_blur/val/labels/img_6a0603f43cb3fca55b7e.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.0570899320713867, ""motion_angle_deg"": 19.408215729293595, ""motion_length_px"": 7}"
clean,val,img_1c23faacc11ef35eb0d0,valid/images/IMG-20240218-WA0039_jpg.rf.xikpksNziPxpT1OjDbDn.jpg,detector_data/clean/val/images/img_1c23faacc11ef35eb0d0.png,detector_data/clean/val/labels/img_1c23faacc11ef35eb0d0.txt,{}
motion_blur,val,img_1c23faacc11ef35eb0d0,valid/images/IMG-20240218-WA0039_jpg.rf.xikpksNziPxpT1OjDbDn.jpg,detector_data/motion_blur/val/images/img_1c23faacc11ef35eb0d0.png,detector_data/motion_blur/val/labels/img_1c23faacc11ef35eb0d0.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.9043370582419323, ""motion_angle_deg"": 105.83605258116683, ""motion_length_px"": 7}"
defocus_blur,val,img_1c23faacc11ef35eb0d0,valid/images/IMG-20240218-WA0039_jpg.rf.xikpksNziPxpT1OjDbDn.jpg,detector_data/defocus_blur/val/images/img_1c23faacc11ef35eb0d0.png,detector_data/defocus_blur/val/labels/img_1c23faacc11ef35eb0d0.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.9043370582419323, ""motion_angle_deg"": 105.83605258116683, ""motion_length_px"": 7}"
gaussian_blur,val,img_1c23faacc11ef35eb0d0,valid/images/IMG-20240218-WA0039_jpg.rf.xikpksNziPxpT1OjDbDn.jpg,detector_data/gaussian_blur/val/images/img_1c23faacc11ef35eb0d0.png,detector_data/gaussian_blur/val/labels/img_1c23faacc11ef35eb0d0.txt,"{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.9043370582419323, ""motion_angle_deg"": 105.83605258116683, ""motion_length_px"": 7}"
