filename,variant,split,plate_id,source_image,image_id,annotation_index,class_id,crop_width,crop_height,given_corners_normalized,blur_parameters
defocus_blurr_plate/val/img_cc1bf6f0bb3c42ae0100__p001.png,defocus_blur,val,plate_319bba1d5d2ede87326c84b0,valid/images/Screenshot 2024-02-20 011047_png.rf.MiotEMQG87Y0aYXzjjwQ.png,img_cc1bf6f0bb3c42ae0100,1,0,49,15,"[[0.40586969578083765, 0.7731992160715792], [0.261959276942881, 0.7506032228287385], [0.25769977999404714, 0.8261083033947226], [0.4016101988320038, 0.8487042966375634]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 165.96998581139997, ""motion_length_px"": 7}"
gaussian_blurr_plate/val/img_cc1bf6f0bb3c42ae0100__p001.png,gaussian_blur,val,plate_319bba1d5d2ede87326c84b0,valid/images/Screenshot 2024-02-20 011047_png.rf.MiotEMQG87Y0aYXzjjwQ.png,img_cc1bf6f0bb3c42ae0100,1,0,49,15,"[[0.40586969578083765, 0.7731992160715792], [0.261959276942881, 0.7506032228287385], [0.25769977999404714, 0.8261083033947226], [0.4016101988320038, 0.8487042966375634]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 165.96998581139997, ""motion_length_px"": 7}"
clean_plates/val/img_71aa8b5839c4c9c2127b__p001.png,clean,val,plate_2dd30dc72ecb049620dbd601,valid/images/Screenshot 2024-02-20 011228_png.rf.QYE35tCSyBNWMvoFEWMr.png,img_71aa8b5839c4c9c2127b,1,0,134,46,"[[0.49049513593007266, 0.4961316471219753], [0.2811896799492893, 0.46724188372693104], [0.273101968946435, 0.5569538099971757], [0.4824074249272184, 0.5858435733922199]]",{}
motion_blurr_plate/val/img_71aa8b5839c4c9c2127b__p001.png,motion_blur,val,plate_2dd30dc72ecb049620dbd601,valid/images/Screenshot 2024-02-20 011228_png.rf.QYE35tCSyBNWMvoFEWMr.png,img_71aa8b5839c4c9c2127b,1,0,134,46,"[[0.49049513593007266, 0.4961316471219753], [0.2811896799492893, 0.46724188372693104], [0.273101968946435, 0.5569538099971757], [0.4824074249272184, 0.5858435733922199]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.8005933428343273, ""motion_angle_deg"": 1.9958257239271138, ""motion_length_px"": 11}"
defocus_blurr_plate/val/img_71aa8b5839c4c9c2127b__p001.png,defocus_blur,val,plate_2dd30dc72ecb049620dbd601,valid/images/Screenshot 2024-02-20 011228_png.rf.QYE35tCSyBNWMvoFEWMr.png,img_71aa8b5839c4c9c2127b,1,0,134,46,"[[0.49049513593007266, 0.4961316471219753], [0.2811896799492893, 0.46724188372693104], [0.273101968946435, 0.5569538099971757], [0.4824074249272184, 0.5858435733922199]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.8005933428343273, ""motion_angle_deg"": 1.9958257239271138, ""motion_length_px"": 11}"
gaussian_blurr_plate/val/img_71aa8b5839c4c9c2127b__p001.png,gaussian_blur,val,plate_2dd30dc72ecb049620dbd601,valid/images/Screenshot 2024-02-20 011228_png.rf.QYE35tCSyBNWMvoFEWMr.png,img_71aa8b5839c4c9c2127b,1,0,134,46,"[[0.49049513593007266, 0.4961316471219753], [0.2811896799492893, 0.46724188372693104], [0.273101968946435, 0.5569538099971757], [0.4824074249272184, 0.5858435733922199]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.8005933428343273, ""motion_angle_deg"": 1.9958257239271138, ""motion_length_px"": 11}"
clean_plates/val/img_281abbafb2e4e16a2032__p001.png,clean,val,plate_289a2b5192dd68b4240d25dc,valid/images/Screenshot 2024-02-20 011337_png.rf.0x07tIW1Zaa9ebhgMl45.png,img_281abbafb2e4e16a2032,1,0,58,21,"[[0.6617635964557881, 0.4650569399622215], [0.5205216534858871, 0.46384510652889377], [0.5202237597835724, 0.5377608839079655], [0.6614657027534732, 0.5389727173412933]]",{}
motion_blurr_plate/val/img_281abbafb2e4e16a2032__p001.png,motion_blur,val,plate_289a2b5192dd68b4240d25dc,valid/images/Screenshot 2024-02-20 011337_png.rf.0x07tIW1Zaa9ebhgMl45.png,img_281abbafb2e4e16a2032,1,0,58,21,"[[0.6617635964557881, 0.4650569399622215], [0.5205216534858871, 0.46384510652889377], [0.5202237597835724, 0.5377608839079655], [0.6614657027534732, 0.5389727173412933]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 47.925858284063615, ""motion_length_px"": 7}"
defocus_blurr_plate/val/img_281abbafb2e4e16a2032__p001.png,defocus_blur,val,plate_289a2b5192dd68b4240d25dc,valid/images/Screenshot 2024-02-20 011337_png.rf.0x07tIW1Zaa9ebhgMl45.png,img_281abbafb2e4e16a2032,1,0,58,21,"[[0.6617635964557881, 0.4650569399622215], [0.5205216534858871, 0.46384510652889377], [0.5202237597835724, 0.5377608839079655], [0.6614657027534732, 0.5389727173412933]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 47.925858284063615, ""motion_length_px"": 7}"
gaussian_blurr_plate/val/img_281abbafb2e4e16a2032__p001.png,gaussian_blur,val,plate_289a2b5192dd68b4240d25dc,valid/images/Screenshot 2024-02-20 011337_png.rf.0x07tIW1Zaa9ebhgMl45.png,img_281abbafb2e4e16a2032,1,0,58,21,"[[0.6617635964557881, 0.4650569399622215], [0.5205216534858871, 0.46384510652889377], [0.5202237597835724, 0.5377608839079655], [0.6614657027534732, 0.5389727173412933]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 1.8, ""motion_angle_deg"": 47.925858284063615, ""motion_length_px"": 7}"
clean_plates/val/img_c0a44b4745d532349d07__p001.png,clean,val,plate_f3b288d73ce8143a3c35ec51,valid/images/Screenshot 2024-02-20 012735_png.rf.VdHFEfPaQhUfl25BoabY.png,img_c0a44b4745d532349d07,1,0,244,119,"[[0.6441048034934498, 0.5857664233576644], [0.3777292576419214, 0.5857664233576643], [0.3777292576419214, 0.8029197080291972], [0.6441048034934498, 0.8029197080291973]]",{}
motion_blurr_plate/val/img_c0a44b4745d532349d07__p001.png,motion_blur,val,plate_f3b288d73ce8143a3c35ec51,valid/images/Screenshot 2024-02-20 012735_png.rf.VdHFEfPaQhUfl25BoabY.png,img_c0a44b4745d532349d07,1,0,244,119,"[[0.6441048034934498, 0.5857664233576644], [0.3777292576419214, 0.5857664233576643], [0.3777292576419214, 0.8029197080291972], [0.6441048034934498, 0.8029197080291973]]","{""defocus_radius_px"": 10, ""gaussian_sigma_px"": 4.230571030547775, ""motion_angle_deg"": 178.08587297803865, ""motion_length_px"": 23}"
defocus_blurr_plate/val/img_c0a44b4745d532349d07__p001.png,defocus_blur,val,plate_f3b288d73ce8143a3c35ec51,valid/images/Screenshot 2024-02-20 012735_png.rf.VdHFEfPaQhUfl25BoabY.png,img_c0a44b4745d532349d07,1,0,244,119,"[[0.6441048034934498, 0.5857664233576644], [0.3777292576419214, 0.5857664233576643], [0.3777292576419214, 0.8029197080291972], [0.6441048034934498, 0.8029197080291973]]","{""defocus_radius_px"": 10, ""gaussian_sigma_px"": 4.230571030547775, ""motion_angle_deg"": 178.08587297803865, ""motion_length_px"": 23}"
gaussian_blurr_plate/val/img_c0a44b4745d532349d07__p001.png,gaussian_blur,val,plate_f3b288d73ce8143a3c35ec51,valid/images/Screenshot 2024-02-20 012735_png.rf.VdHFEfPaQhUfl25BoabY.png,img_c0a44b4745d532349d07,1,0,244,119,"[[0.6441048034934498, 0.5857664233576644], [0.3777292576419214, 0.5857664233576643], [0.3777292576419214, 0.8029197080291972], [0.6441048034934498, 0.8029197080291973]]","{""defocus_radius_px"": 10, ""gaussian_sigma_px"": 4.230571030547775, ""motion_angle_deg"": 178.08587297803865, ""motion_length_px"": 23}"
clean_plates/val/img_643ce8d7da3d3188392b__p001.png,clean,val,plate_9278958ec1fde65b3ba15de4,valid/images/SmartSelect_20240223_100119_Messenger_jpg.rf.hPMHQqRiVw87HLt20Lak.jpg,img_643ce8d7da3d3188392b,1,0,224,100,"[[0.6088971269694162, 0.6749399519615693], [0.40129749768303996, 0.6749399519615693], [0.40129749768303996, 0.755004003202562], [0.6088971269694163, 0.755004003202562]]",{}
motion_blurr_plate/val/img_643ce8d7da3d3188392b__p001.png,motion_blur,val,plate_9278958ec1fde65b3ba15de4,valid/images/SmartSelect_20240223_100119_Messenger_jpg.rf.hPMHQqRiVw87HLt20Lak.jpg,img_643ce8d7da3d3188392b,1,0,224,100,"[[0.6088971269694162, 0.6749399519615693], [0.40129749768303996, 0.6749399519615693], [0.40129749768303996, 0.755004003202562], [0.6088971269694163, 0.755004003202562]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 5.427499694568681, ""motion_angle_deg"": 16.86088084744267, ""motion_length_px"": 13}"
defocus_blurr_plate/val/img_643ce8d7da3d3188392b__p001.png,defocus_blur,val,plate_9278958ec1fde65b3ba15de4,valid/images/SmartSelect_20240223_100119_Messenger_jpg.rf.hPMHQqRiVw87HLt20Lak.jpg,img_643ce8d7da3d3188392b,1,0,224,100,"[[0.6088971269694162, 0.6749399519615693], [0.40129749768303996, 0.6749399519615693], [0.40129749768303996, 0.755004003202562], [0.6088971269694163, 0.755004003202562]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 5.427499694568681, ""motion_angle_deg"": 16.86088084744267, ""motion_length_px"": 13}"
gaussian_blurr_plate/val/img_643ce8d7da3d3188392b__p001.png,gaussian_blur,val,plate_9278958ec1fde65b3ba15de4,valid/images/SmartSelect_20240223_100119_Messenger_jpg.rf.hPMHQqRiVw87HLt20Lak.jpg,img_643ce8d7da3d3188392b,1,0,224,100,"[[0.6088971269694162, 0.6749399519615693], [0.40129749768303996, 0.6749399519615693], [0.40129749768303996, 0.755004003202562], [0.6088971269694163, 0.755004003202562]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 5.427499694568681, ""motion_angle_deg"": 16.86088084744267, ""motion_length_px"": 13}"
clean_plates/val/img_2f1f7471700820ecb466__p001.png,clean,val,plate_fe41247230d2288395b1233f,valid/images/SmartSelect_20240223_100151_Messenger_jpg.rf.BCA7uXKaEzlViwzHsdBZ.jpg,img_2f1f7471700820ecb466,1,0,202,109,"[[0.5375347544022243, 0.5066202090592334], [0.3503243744207601, 0.5066202090592334], [0.3503243744207601, 0.5825783972125436], [0.5375347544022243, 0.5825783972125436]]",{}
motion_blurr_plate/val/img_2f1f7471700820ecb466__p001.png,motion_blur,val,plate_fe41247230d2288395b1233f,valid/images/SmartSelect_20240223_100151_Messenger_jpg.rf.BCA7uXKaEzlViwzHsdBZ.jpg,img_2f1f7471700820ecb466,1,0,202,109,"[[0.5375347544022243, 0.5066202090592334], [0.3503243744207601, 0.5066202090592334], [0.3503243744207601, 0.5825783972125436], [0.5375347544022243, 0.5825783972125436]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 6.389107093262647, ""motion_angle_deg"": 90.96722813358876, ""motion_length_px"": 21}"
defocus_blurr_plate/val/img_2f1f7471700820ecb466__p001.png,defocus_blur,val,plate_fe41247230d2288395b1233f,valid/images/SmartSelect_20240223_100151_Messenger_jpg.rf.BCA7uXKaEzlViwzHsdBZ.jpg,img_2f1f7471700820ecb466,1,0,202,109,"[[0.5375347544022243, 0.5066202090592334], [0.3503243744207601, 0.5066202090592334], [0.3503243744207601, 0.5825783972125436], [0.5375347544022243, 0.5825783972125436]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 6.389107093262647, ""motion_angle_deg"": 90.96722813358876, ""motion_length_px"": 21}"
gaussian_blurr_plate/val/img_2f1f7471700820ecb466__p001.png,gaussian_blur,val,plate_fe41247230d2288395b1233f,valid/images/SmartSelect_20240223_100151_Messenger_jpg.rf.BCA7uXKaEzlViwzHsdBZ.jpg,img_2f1f7471700820ecb466,1,0,202,109,"[[0.5375347544022243, 0.5066202090592334], [0.3503243744207601, 0.5066202090592334], [0.3503243744207601, 0.5825783972125436], [0.5375347544022243, 0.5825783972125436]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 6.389107093262647, ""motion_angle_deg"": 90.96722813358876, ""motion_length_px"": 21}"
clean_plates/val/img_a1101de03e24fd2562d6__p001.png,clean,val,plate_d2f7a53aab85c5c8a80c6da7,valid/images/SmartSelect_20240302_173037_Facebook_jpg.rf.PDkc4WFOxR4fil7mQE8Y.jpg,img_a1101de03e24fd2562d6,1,0,241,189,"[[0.7430158234926386, 0.728120850645273], [0.7411151551942489, 0.5380574545584019], [0.4807229362244369, 0.5403034074211045], [0.48262360452282665, 0.7303668035079754]]",{}
motion_blurr_plate/val/img_a1101de03e24fd2562d6__p001.png,motion_blur,val,plate_d2f7a53aab85c5c8a80c6da7,valid/images/SmartSelect_20240302_173037_Facebook_jpg.rf.PDkc4WFOxR4fil7mQE8Y.jpg,img_a1101de03e24fd2562d6,1,0,241,189,"[[0.7430158234926386, 0.728120850645273], [0.7411151551942489, 0.5380574545584019], [0.4807229362244369, 0.5403034074211045], [0.48262360452282665, 0.7303668035079754]]","{""defocus_radius_px"": 12, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 69.23918432248038, ""motion_length_px"": 37}"
defocus_blurr_plate/val/img_a1101de03e24fd2562d6__p001.png,defocus_blur,val,plate_d2f7a53aab85c5c8a80c6da7,valid/images/SmartSelect_20240302_173037_Facebook_jpg.rf.PDkc4WFOxR4fil7mQE8Y.jpg,img_a1101de03e24fd2562d6,1,0,241,189,"[[0.7430158234926386, 0.728120850645273], [0.7411151551942489, 0.5380574545584019], [0.4807229362244369, 0.5403034074211045], [0.48262360452282665, 0.7303668035079754]]","{""defocus_radius_px"": 12, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 69.23918432248038, ""motion_length_px"": 37}"
gaussian_blurr_plate/val/img_a1101de03e24fd2562d6__p001.png,gaussian_blur,val,plate_d2f7a53aab85c5c8a80c6da7,valid/images/SmartSelect_20240302_173037_Facebook_jpg.rf.PDkc4WFOxR4fil7mQE8Y.jpg,img_a1101de03e24fd2562d6,1,0,241,189,"[[0.7430158234926386, 0.728120850645273], [0.7411151551942489, 0.5380574545584019], [0.4807229362244369, 0.5403034074211045], [0.48262360452282665, 0.7303668035079754]]","{""defocus_radius_px"": 12, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 69.23918432248038, ""motion_length_px"": 37}"
clean_plates/val/img_a3346b104b5dd9490c92__p001.png,clean,val,plate_4a115ae7168682a1f67484a6,valid/images/SmartSelect_20240302_173056_Facebook_jpg.rf.7rbEtkcReyabzKiMkYKA.jpg,img_a3346b104b5dd9490c92,1,0,127,124,"[[0.9607757946452524, 0.6166167763382079], [0.9029557668304419, 0.483831035036222], [0.8011192432994604, 0.5638959446445307], [0.8589392711142709, 0.6966816859465167]]",{}
motion_blurr_plate/val/img_a3346b104b5dd9490c92__p001.png,motion_blur,val,plate_4a115ae7168682a1f67484a6,valid/images/SmartSelect_20240302_173056_Facebook_jpg.rf.7rbEtkcReyabzKiMkYKA.jpg,img_a3346b104b5dd9490c92,1,0,127,124,"[[0.9607757946452524, 0.6166167763382079], [0.9029557668304419, 0.483831035036222], [0.8011192432994604, 0.5638959446445307], [0.8589392711142709, 0.6966816859465167]]","{""defocus_radius_px"": 10, ""gaussian_sigma_px"": 6.540297788356736, ""motion_angle_deg"": 176.19567522426215, ""motion_length_px"": 15}"
defocus_blurr_plate/val/img_a3346b104b5dd9490c92__p001.png,defocus_blur,val,plate_4a115ae7168682a1f67484a6,valid/images/SmartSelect_20240302_173056_Facebook_jpg.rf.7rbEtkcReyabzKiMkYKA.jpg,img_a3346b104b5dd9490c92,1,0,127,124,"[[0.9607757946452524, 0.6166167763382079], [0.9029557668304419, 0.483831035036222], [0.8011192432994604, 0.5638959446445307], [0.8589392711142709, 0.6966816859465167]]","{""defocus_radius_px"": 10, ""gaussian_sigma_px"": 6.540297788356736, ""motion_angle_deg"": 176.19567522426215, ""motion_length_px"": 15}"
gaussian_blurr_plate/val/img_a3346b104b5dd9490c92__p001.png,gaussian_blur,val,plate_4a115ae7168682a1f67484a6,valid/images/SmartSelect_20240302_173056_Facebook_jpg.rf.7rbEtkcReyabzKiMkYKA.jpg,img_a3346b104b5dd9490c92,1,0,127,124,"[[0.9607757946452524, 0.6166167763382079], [0.9029557668304419, 0.483831035036222], [0.8011192432994604, 0.5638959446445307], [0.8589392711142709, 0.6966816859465167]]","{""defocus_radius_px"": 10, ""gaussian_sigma_px"": 6.540297788356736, ""motion_angle_deg"": 176.19567522426215, ""motion_length_px"": 15}"
clean_plates/val/img_a5075eb3c52911f0b1fa__p001.png,clean,val,plate_ac6c9ac874f34ac41666d97f,valid/images/SmartSelect_20240302_173250_Facebook_jpg.rf.3CNPh0vjmyITnF0k5ZhG.jpg,img_a5075eb3c52911f0b1fa,1,0,250,186,"[[0.5480890264117233, 0.711369650473957], [0.3168896172983467, 0.6970393440186304], [0.302727546044995, 0.8262198865648087], [0.5339269551583716, 0.8405501930201352]]",{}
motion_blurr_plate/val/img_a5075eb3c52911f0b1fa__p001.png,motion_blur,val,plate_ac6c9ac874f34ac41666d97f,valid/images/SmartSelect_20240302_173250_Facebook_jpg.rf.3CNPh0vjmyITnF0k5ZhG.jpg,img_a5075eb3c52911f0b1fa,1,0,250,186,"[[0.5480890264117233, 0.711369650473957], [0.3168896172983467, 0.6970393440186304], [0.302727546044995, 0.8262198865648087], [0.5339269551583716, 0.8405501930201352]]","{""defocus_radius_px"": 16, ""gaussian_sigma_px"": 6.245878018088868, ""motion_angle_deg"": 169.33046847895267, ""motion_length_px"": 25}"
defocus_blurr_plate/val/img_a5075eb3c52911f0b1fa__p001.png,defocus_blur,val,plate_ac6c9ac874f34ac41666d97f,valid/images/SmartSelect_20240302_173250_Facebook_jpg.rf.3CNPh0vjmyITnF0k5ZhG.jpg,img_a5075eb3c52911f0b1fa,1,0,250,186,"[[0.5480890264117233, 0.711369650473957], [0.3168896172983467, 0.6970393440186304], [0.302727546044995, 0.8262198865648087], [0.5339269551583716, 0.8405501930201352]]","{""defocus_radius_px"": 16, ""gaussian_sigma_px"": 6.245878018088868, ""motion_angle_deg"": 169.33046847895267, ""motion_length_px"": 25}"
gaussian_blurr_plate/val/img_a5075eb3c52911f0b1fa__p001.png,gaussian_blur,val,plate_ac6c9ac874f34ac41666d97f,valid/images/SmartSelect_20240302_173250_Facebook_jpg.rf.3CNPh0vjmyITnF0k5ZhG.jpg,img_a5075eb3c52911f0b1fa,1,0,250,186,"[[0.5480890264117233, 0.711369650473957], [0.3168896172983467, 0.6970393440186304], [0.302727546044995, 0.8262198865648087], [0.5339269551583716, 0.8405501930201352]]","{""defocus_radius_px"": 16, ""gaussian_sigma_px"": 6.245878018088868, ""motion_angle_deg"": 169.33046847895267, ""motion_length_px"": 25}"
clean_plates/test/img_6d6fc8bd436b3b9876e3__p001.png,clean,test,plate_d701c089f8eac1344f91f57a,test/images/10835_png.rf.KLVu7LkrVGU7ls5Sh5mZ.png,img_6d6fc8bd436b3b9876e3,1,0,139,94,"[[0.9061685490877498, 0.7594390507011868], [0.7854039965247611, 0.7594390507011867], [0.7854039965247611, 0.8608414239482202], [0.9061685490877498, 0.8608414239482203]]",{}
motion_blurr_plate/test/img_6d6fc8bd436b3b9876e3__p001.png,motion_blur,test,plate_d701c089f8eac1344f91f57a,test/images/10835_png.rf.KLVu7LkrVGU7ls5Sh5mZ.png,img_6d6fc8bd436b3b9876e3,1,0,139,94,"[[0.9061685490877498, 0.7594390507011868], [0.7854039965247611, 0.7594390507011867], [0.7854039965247611, 0.8608414239482202], [0.9061685490877498, 0.8608414239482203]]","{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 4.000994416274453, ""motion_angle_deg"": 175.79868917716027, ""motion_length_px"": 19}"
defocus_blurr_plate/test/img_6d6fc8bd436b3b9876e3__p001.png,defocus_blur,test,plate_d701c089f8eac1344f91f57a,test/images/10835_png.rf.KLVu7LkrVGU7ls5Sh5mZ.png,img_6d6fc8bd436b3b9876e3,1,0,139,94,"[[0.9061685490877498, 0.7594390507011868], [0.7854039965247611, 0.7594390507011867], [0.7854039965247611, 0.8608414239482202], [0.9061685490877498, 0.8608414239482203]]","{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 4.000994416274453, ""motion_angle_deg"": 175.79868917716027, ""motion_length_px"": 19}"
gaussian_blurr_plate/test/img_6d6fc8bd436b3b9876e3__p001.png,gaussian_blur,test,plate_d701c089f8eac1344f91f57a,test/images/10835_png.rf.KLVu7LkrVGU7ls5Sh5mZ.png,img_6d6fc8bd436b3b9876e3,1,0,139,94,"[[0.9061685490877498, 0.7594390507011868], [0.7854039965247611, 0.7594390507011867], [0.7854039965247611, 0.8608414239482202], [0.9061685490877498, 0.8608414239482203]]","{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 4.000994416274453, ""motion_angle_deg"": 175.79868917716027, ""motion_length_px"": 19}"
clean_plates/test/img_519880bdc96e9cb68f7c__p001.png,clean,test,plate_54e6ff5d02cbda739d6a1343,test/images/11050_png.rf.tLN95ph3flHCXSsC4jGw.png,img_519880bdc96e9cb68f7c,1,0,144,76,"[[0.6241299303944315, 0.6768774703557312], [0.45707656612529013, 0.6768774703557312], [0.45707656612529013, 0.7519762845849802], [0.6241299303944315, 0.7519762845849802]]",{}
motion_blurr_plate/test/img_519880bdc96e9cb68f7c__p001.png,motion_blur,test,plate_54e6ff5d02cbda739d6a1343,test/images/11050_png.rf.tLN95ph3flHCXSsC4jGw.png,img_519880bdc96e9cb68f7c,1,0,144,76,"[[0.6241299303944315, 0.6768774703557312], [0.45707656612529013, 0.6768774703557312], [0.45707656612529013, 0.7519762845849802], [0.6241299303944315, 0.7519762845849802]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 3.004742839736954, ""motion_angle_deg"": 167.43817947914457, ""motion_length_px"": 15}"
defocus_blurr_plate/test/img_519880bdc96e9cb68f7c__p001.png,defocus_blur,test,plate_54e6ff5d02cbda739d6a1343,test/images/11050_png.rf.tLN95ph3flHCXSsC4jGw.png,img_519880bdc96e9cb68f7c,1,0,144,76,"[[0.6241299303944315, 0.6768774703557312], [0.45707656612529013, 0.6768774703557312], [0.45707656612529013, 0.7519762845849802], [0.6241299303944315, 0.7519762845849802]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 3.004742839736954, ""motion_angle_deg"": 167.43817947914457, ""motion_length_px"": 15}"
gaussian_blurr_plate/test/img_519880bdc96e9cb68f7c__p001.png,gaussian_blur,test,plate_54e6ff5d02cbda739d6a1343,test/images/11050_png.rf.tLN95ph3flHCXSsC4jGw.png,img_519880bdc96e9cb68f7c,1,0,144,76,"[[0.6241299303944315, 0.6768774703557312], [0.45707656612529013, 0.6768774703557312], [0.45707656612529013, 0.7519762845849802], [0.6241299303944315, 0.7519762845849802]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 3.004742839736954, ""motion_angle_deg"": 167.43817947914457, ""motion_length_px"": 15}"
